id,name,typecode,addr,gcj,wgs,cell_id,wgs_lng,wgs_lat,kind
B0FFK58X9F,腾飞元创大厦,060100,广西北路与九江路交叉口东北20米,"121.477493,31.234465","121.472982,31.236416",7043,121.472982,31.236416,mall
B0J175HU2R,上海丽笙精选海仑宾馆大堂,100103,外滩街道南京东路505号上海丽笙精选海仑宾馆一楼,"121.480876,31.235537","121.476376,31.237497",7043,121.476376,31.237497,hotel
B0IDU50F8I,上海南新雅皇冠假日酒店大堂,100102,九江路700号上海南新雅皇冠假日酒店,"121.477031,31.234515","121.472519,31.236465",7043,121.472519,31.236465,hotel
B0FFGX74ON,全季酒店(上海外滩南京东路步行街店),100105,南京东路720号(第一食品7层),"121.476964,31.235459","121.472451,31.237408",7043,121.472451,31.237408,hotel
B0L2B7LCBV,桔子水晶酒店(金陵东路店)-大堂,100100,广西南路与金陵东路交叉口东20米,"121.48186,31.227583","121.477365,31.229549",7043,121.477365,31.229549,hotel
B0FFF6URBO,Zsmart智尚酒店(上海人民广场店),100103,"云南南路75号(近金陵东路,距离地铁8号线大世界站1号口100米)","121.480629,31.227894","121.476129,31.229857",7043,121.476129,31.229857,hotel
B0FFHH5T5L,上海良丰宾馆,100100,浙江南路18号(大世界地铁站5号口步行420米),"121.481694,31.229888","121.477198,31.231853",7043,121.477198,31.231853,hotel
B0FFHGNERT,智尚酒店(上海广东路外滩店),100100,广东路543号,"121.481016,31.231833","121.476517,31.233795",7043,121.476517,31.233795,hotel
B0FFLEXPDD,一间森林酒店(上海南京东路步行街店),100100,贵州路68号5层(人民广场地铁站5-6-7-19号口步行100米),"121.476554,31.235365","121.472040,31.237313",7043,121.47204,31.237313,hotel
B0H2SKAG18,琪邸酒店式公寓(上海外滩店),100100,汉口路515号汇金大厦H层,"121.480718,31.234062","121.476218,31.236022",7043,121.476218,31.236022,hotel
B0M697DAH5,云尚居酒店(外滩南京东路步行街店),100100,九江路与浙江中路交叉口西南20米,"121.478625,31.234325","121.474118,31.236279",7043,121.474118,31.236279,hotel
B0FFJBDT6L,纳兰商旅酒店(上海福建中路店),100100,福建中路205号中怡公寓-写字楼F3层,"121.4813,31.234","121.476802,31.235962",7043,121.476802,31.235962,hotel
B0KDVSOWEV,上海南京东路铂金万澳酒店大堂,100100,南京东路街道九江路619号2楼216室对面办公室,"121.478451,31.234286","121.473943,31.236240",7043,121.473943,31.23624,hotel
B0FFHUAY20,百联世茂CLARRS1期(上海世茂广场店),060100,九江路与云南中路交叉口西北60米,"121.476115,31.234567","121.471600,31.236514",7043,121.4716,31.236514,mall
B0KGGK2UJX,Nice公寓(浙江中路分店),100100,浙江中路中福城1期(西门)中福城-一期浙江中路汉口路,"121.479425,31.233475","121.474921,31.235432",7043,121.474921,31.235432,hotel
B0L0R4413Y,尚云阁酒店(外滩南京东路步行街店),100100,南京东路街道汉口路618号1816室,"121.478581,31.234086","121.474074,31.236040",7043,121.474074,31.23604,hotel
B0M6OZL5SU,拼住住公寓(南京路步行街店),100200,南京东路街道汉口路618号中福大厦9层,"121.478686,31.23404","121.474179,31.235994",7043,121.474179,31.235994,hotel
B00150C75E,安东旅社(浙江中路店),100200,浙江中路128弄11号(人民广场地铁站3号口步行480米),"121.479971,31.232093","121.475469,31.234052",7043,121.475469,31.234052,hotel
B0IDSAHG33,蚂蚁民宿(湖北路分店),100200,汉口路515号汇金大厦F8层,"121.480747,31.234059","121.476247,31.236019",7043,121.476247,31.236019,hotel
B0FFMEFC4K,PARK HOTEL(黄河路美食休闲街店),100100,黄河路国际饭店(人民广场地铁站9号口步行170米),"121.471734,31.233547","121.467204,31.235482",7043,121.467204,31.235482,hotel
B0J06UEBPC,CONRAD,100100,南京东路789号上海世茂广场G层,"121.476055,31.23439","121.471539,31.236337",7043,121.471539,31.236337,hotel
B0MBF57B0X,上海云栖酒店式公寓(南京东路店),100100,南京东路街道九江路619号中福大厦1层,"121.478532,31.234253","121.474025,31.236207",7043,121.474025,31.236207,hotel
B0IGHHDRQG,CHALET HOTEL,100100,汉口路与浙江中路交叉口东北60米,"121.479478,31.23417","121.474974,31.236127",7043,121.474974,31.236127,hotel
B0LG7L6NB7,啊哈糖糖的民宿(淮海路商区店),100200,云南南路与延安东路交叉口南40米,"121.479625,31.228825","121.475122,31.230784",7043,121.475122,31.230784,hotel
B0MBT496FR,THE TREASURY HOTEL,100100,广西北路与汉口路交叉口东南40米,"121.477925,31.233425","121.473416,31.235378",7043,121.473416,31.235378,hotel
B0L3F16W1G,王倩倩民宿(上海人民广场上海站店),100200,汉口路与浙江中路交叉口西40米,"121.478517,31.234037","121.474010,31.235991",7043,121.47401,31.235991,hotel
B0G39BLID0,上海城宿上海十一店公寓(南京东路分店),100100,南京东路沪江别墅(南京东路600号),"121.478675,31.235625","121.474168,31.237579",7043,121.474168,31.237579,hotel
B0K3U4S3GG,漫居酒店式公寓,100100,汉口路与浙江中路交叉口西40米,"121.478525,31.234025","121.474018,31.235979",7043,121.474018,31.235979,hotel
B0M625WSPJ,上海小猪酒店(南京路店),100100,汉口路与浙江中路交叉口西北40米,"121.478528,31.234152","121.474021,31.236106",7043,121.474021,31.236106,hotel
B0L0OCJAUE,WOWHOTELS,100100,九江路与浙江中路交叉口西南20米,"121.478585,31.234431","121.474078,31.236385",7043,121.474078,31.236385,hotel
B0MGP11ZZF,上海路光民宿(人民广场店),100200,广东路与浙江中路交叉口东北60米,"121.480593,31.232252","121.476093,31.234213",7043,121.476093,31.234213,hotel
B0M63C9P2V,上海北逸居民宿(人民广场店),100200,九江路与浙江中路交叉口西南40米,"121.478514,31.234238","121.474007,31.236192",7043,121.474007,31.236192,hotel
B0L0ASBX6S,WowExecutiveHotel,100100,南京东路635号永安百货(南京东路店),"121.478625,31.234775","121.474118,31.236729",7043,121.474118,31.236729,hotel
B00152032B,金门大酒店(暂停营业),100103,南京西路108号(人民广场地铁站8号口步行130米),"121.472543,31.23427","121.468016,31.236207",7043,121.468016,31.236207,hotel
B0L1LRDOKA,游子家青年旅舍,100201,汉口路与浙江中路交叉口西北40米,"121.478625,31.234125","121.474118,31.236079",7043,121.474118,31.236079,hotel
B0LARU6MLW,上海求职青年公寓(南京路步行街店),100201,汉口路与浙江中路交叉口西40米,"121.478475,31.233975","121.473967,31.235929",7043,121.473967,31.235929,hotel
B0KRLBZ4RM,一米阳光的民宿,100200,浙江中路与南京路步行街交叉口东南20米,"121.478508,31.235368","121.474000,31.237321",7043,121.474,31.237321,hotel
B0FFFRI7ZK,华盛商场,060102,南京西路与西藏中路交叉口西南80米(人民广场地铁站7号口旁),"121.473656,31.234248","121.469132,31.236188",7043,121.469132,31.236188,mall
B0MGOAUKUN,申橙精品公寓,100200,延安东路385号,"121.480536,31.229511","121.476036,31.231473",7043,121.476036,31.231473,hotel
B0LR1XVBXC,上海康莱德酒店-花房,100100,九江路与云南中路交叉口西40米,"121.475911,31.234259","121.471395,31.236206",7043,121.471395,31.236206,hotel
B0FFIMXCW4,王宝和大酒店-欧洲厅,100103,九江路555号王宝和大酒店4层,"121.480567,31.234804","121.476066,31.236763",7043,121.476066,31.236763,hotel
B0FFLMG7T5,上海一米阳光Y公寓(浙江中路分店),100100,南京东路街道浙江中路118弄,"121.480525,31.232475","121.476025,31.234435",7043,121.476025,31.234435,hotel
B0HA7GZ76F,K精品酒店,100100,八仙商务楼西北门旁(人民广场地铁站15号口步行440米),"121.479952,31.23285","121.475450,31.234809",7043,121.47545,31.234809,hotel
B0MG552KWI,相识居,100200,浙江中路188号中福古玩城2层2B16,"121.47937,31.233459","121.474866,31.235416",7043,121.474866,31.235416,hotel
B0MBFS4A71,蜗艾蜗家艾公馆(暂停营业),100200,西藏中路18号1501-3室,"121.478706,31.229304","121.474200,31.231261",7043,121.4742,31.231261,hotel
B0JDDOOMZF,JL的方便做饭民宿,100200,湖北路与汉口路交叉口东南40米,"121.480773,31.234082","121.476273,31.236042",7043,121.476273,31.236042,hotel
B0FFLIVTLM,上海Molly茉丽花园公寓(9号店),100100,汇金大厦(湖北路)(南京东路地铁站4号口步行400米),"121.480775,31.233975","121.476275,31.235935",7043,121.476275,31.235935,hotel
B001556EEF,正大旅社(浙江中路店),100200,浙江中路108弄11号,"121.480227,31.231826","121.475726,31.233786",7043,121.475726,31.233786,hotel
B0LKDGN1ZK,拼住住公寓(三店),100200,九江路619号,"121.478686,31.23404","121.474179,31.235994",7043,121.474179,31.235994,hotel
B0M69ODEP1,易企住公寓(人民广场地铁站店),100200,南京东路635号永安百货(南京东路店),"121.478289,31.234563","121.473781,31.236516",7043,121.473781,31.236516,hotel
B0FFHO017D,同缘酒店,100100,南京东路558号南京路步行街,"121.477143,31.236035","121.472631,31.237984",7043,121.472631,31.237984,hotel
B0HRJPMMA2,City Park城市公园,060101,九江路595号一层(人民广场地铁站14号口步行340米),"121.479502,31.234362","121.474998,31.236319",7043,121.474998,31.236319,mall
B0FFIB5BIX,THE YANGTZE,100100,云南中路与九江路交叉口南40米,"121.476474,31.233764","121.471960,31.235712",7043,121.47196,31.235712,hotel
B0K2OC4BXW,上海王宝和大酒店枫叶厅,100100,湖北路与汉口路交叉口北40米,"121.480425,31.234725","121.475924,31.236684",7043,121.475924,31.236684,hotel
B0JUTK3P9A,Nice.臻选人民广场南京东路外滩两室一厅,100100,湖北路与汉口路交叉口西南80米,"121.479914,31.233567","121.475411,31.235525",7043,121.475411,31.235525,hotel
B0L2B5JRTH,莱茵酒店式公寓(南京东路步行街店),100100,汉口路与浙江中路交叉口西40米,"121.47852,31.234003","121.474013,31.235957",7043,121.474013,31.235957,hotel
B0JKZAF6ZF,上海氪懿公寓(南京东路店),100200,九江路619号(人民广场地铁站14号口步行280米),"121.478636,31.234028","121.474129,31.235982",7043,121.474129,31.235982,hotel
B0LUARL2GH,十里洋街酒店式公寓(外滩南京路店),100100|100200,九江路与金华路交叉口东40米,"121.478497,31.234221","121.473990,31.236175",7043,121.47399,31.236175,hotel
B0LKLP89IA,上德宾馆,100100,广西南路与金陵东路交叉口北20米,"121.481708,31.227754","121.477212,31.229720",7043,121.477212,31.22972,hotel
B0LB3U9A6U,静谧民宿,100200,贵州路与南京路步行街交叉口北20米,"121.476562,31.235334","121.472048,31.237282",7043,121.472048,31.237282,hotel
B0MGALFLVE,怪力社宠物皮毛养护寄养酒店,100100,永寿路与宁海东路交叉口西北20米,"121.481375,31.228875","121.476878,31.230839",7043,121.476878,31.230839,hotel
B0MGFR6H9L,南京西路108号酒店,100100,凤阳路与白河路交叉口东南60米,"121.472525,31.234275","121.467998,31.236212",7043,121.467998,31.236212,hotel
B0MBD6F45D,中福城民宿,100200,浙江中路与九江路交叉口南20米,"121.478725,31.234275","121.474218,31.236229",7043,121.474218,31.236229,hotel
B0L3ASUX4F,小谷的民宿,100200,汉口路与湖北路交叉口西40米,"121.479825,31.234325","121.475322,31.236283",7043,121.475322,31.236283,hotel
B0FFG94W5U,友中楼旅馆,100200,振欣路101-103号,"121.779032,31.024699","121.774700,31.026839",10703,121.7747,31.026839,hotel
B0IA3XK2LQ,上海金融街购物中心,060101,中兴路1683号,"121.453253,31.253598","121.448668,31.255479",6791,121.448668,31.255479,mall
B0HRGB7DAH,上海静安漫心酒店,100100,天目西路111号(上海火车站地铁站2口步行190米),"121.457921,31.246414","121.453349,31.248309",6791,121.453349,31.248309,hotel
B0FFHIS8LM,上海静安铂尔曼酒店,100102,梅园路330号(上海火车站地铁站5号口步行100米),"121.456683,31.246421","121.452107,31.248313",6791,121.452107,31.248313,hotel
B00155BGH1,上海铁路大厦,100100|120201,秣陵路355号(上海火车站地铁站1号口步行390米),"121.452481,31.249762","121.447894,31.251644",6791,121.447894,31.251644,hotel
B0HDAZXV5U,丽怡酒店(上海火车站店),100100,恒丰路585号(上海火车站地铁站3号口步行340米),"121.45343,31.247031","121.448846,31.248916",6791,121.448846,31.248916,hotel
B001535720,名品商厦,060102,火车站南广场秣陵路228号(上海火车站地铁站3号口旁),"121.454859,31.246864","121.450279,31.248752",6791,121.450279,31.248752,mall
B0FFJOSWNS,如家商旅酒店(上海火车站南广场店),100100,长安路1109号(上海火车站地铁站3号口步行440米),"121.452047,31.246249","121.447459,31.248131",6791,121.447459,31.248131,hotel
B00155KWE2,上海静安假日酒店,100100,中兴路1738号,"121.452834,31.252321","121.448248,31.254202",6791,121.448248,31.254202,hotel
B0FFLB7CIS,和颐至尚酒店(上海火车站南广场店),100100,天目西路511号锦程大厦102西,"121.451506,31.246078","121.446917,31.247959",6791,121.446917,31.247959,hotel
B0L6DC8MEW,上海静安苏河1號酒店(上海火车站店),100100,恒丰路688号(上海火车站地铁站3号口步行430米),"121.451336,31.248153","121.446746,31.250033",6791,121.446746,31.250033,hotel
B0FFKVUCNB,示单酒店(上海火车站店),100100,秣陵路80号华象大楼9-12层,"121.458375,31.247164","121.453804,31.249060",6791,121.453804,31.24906,hotel
B0FFM7OPIJ,丽柏酒店(上海广场长城店),100103|050000,天目西路285号(上海火车站地铁站5号口步行210米),"121.454716,31.246396","121.450135,31.248284",6791,121.450135,31.248284,hotel
B0I0ZZ9S94,网鱼电竞酒店(上海火车站店),100100,秣陵路83号(火车站南广场6号口出),"121.457895,31.247853","121.453323,31.249747",6791,121.453323,31.249747,hotel
B0FFIRUU8Q,海友酒店(上海火车站南广场店),100105,恒丰路781号,"121.451488,31.250406","121.446899,31.252285",6791,121.446899,31.252285,hotel
B0FFIAPVZ5,锦江之星品尚酒店(上海火车站南广场店),100105,秣陵路228号名品商厦F1层,"121.454433,31.246792","121.449851,31.248679",6791,121.449851,31.248679,hotel
B0FFLGAINX,星墅99连锁旅店(上海火车站店),100200|100100,民立路100号(上海火车站地铁站5号口步行110米),"121.455413,31.246394","121.450834,31.248283",6791,121.450834,31.248283,hotel
B00155QCLG,丰义酒店,100105,秣陵路83号(火车站南广场铁路售票大楼对面),"121.458014,31.247932","121.453442,31.249827",6791,121.453442,31.249827,hotel
B0FFHIY8ID,城家公寓(上海苏河一号店),100200,天目西路街道恒丰路668号B座7D,"121.451173,31.247516","121.446583,31.249396",6791,121.446583,31.249396,hotel
B0LA1D9P1T,上海静安假日酒店大堂,100103|100105|100102,中兴路1738号上海静安假日酒店,"121.452829,31.252412","121.448243,31.254293",6791,121.448243,31.254293,hotel
B00154DVJD,新梅华东大酒店,100104,天目西路111号上海火车站南广场(梅园路路口),"121.457823,31.246575","121.453251,31.248470",6791,121.453251,31.24847,hotel
B0KK0UEEQ8,上海静安迪爾思酒店(火车站店),100100,恒丰北路辅路与秣陵路交叉口南80米,"121.451336,31.248153","121.446746,31.250033",6791,121.446746,31.250033,hotel
B0FFG0BWQG,太阳山广场,060101,大统路与太阳山路交叉口北80米,"121.459481,31.250778","121.454913,31.252675",6791,121.454913,31.252675,mall
B0J1Y7QT5X,时锦酒店(上海火车站店),100201,上海火车站地铁站10号口步行180米,"121.459792,31.250747","121.455225,31.252645",6791,121.455225,31.252645,hotel
B0I2D5RQU8,丽怡酒店上海火车站店大堂,100100,恒丰路585号丽怡酒店(上海火车站店),"121.453473,31.247014","121.448889,31.248899",6791,121.448889,31.248899,hotel
B00155FV8A,上海不夜城休闲广场,060101,梅园路360号环龙商场(上海火车站地铁站4号口步行50米),"121.456279,31.247294","121.451702,31.249185",6791,121.451702,31.249185,mall
B0FFLC5H0H,上海樱花青年客栈,100201,永兴路928弄24号中海万锦城4期行政公寓35号楼,"121.459693,31.250787","121.455125,31.252684",6791,121.455125,31.252684,hotel
B0IRY7F08D,上海广场长城丽柏酒店大堂,100103,天目西路285号丽柏酒店(上海广场长城店),"121.454862,31.246329","121.450282,31.248217",6791,121.450282,31.248217,hotel
B00155IDO6,赢春宾馆(上海火车站南广场店),100100,天目西路街道天目中路790号(迎光桌球俱乐部楼上),"121.460612,31.245371","121.456047,31.247273",6791,121.456047,31.247273,hotel
B0FFFDDABS,上海北忆宾馆,100100,恒丰路秣陵路396号(上海火车站地铁站3号口步行420米),"121.452416,31.248985","121.447829,31.250867",6791,121.447829,31.250867,hotel
B0LRJ4GFEZ,铂尔曼酒店-大堂,100100,秣陵路194号环龙商场(上海火车站地铁站5号口步行50米),"121.456525,31.246725","121.451949,31.248617",6791,121.451949,31.248617,hotel
B001556FE0,中祥大酒店,100103|050000,中兴路1558号,"121.457315,31.252074","121.452741,31.253965",6791,121.452741,31.253965,hotel
B0J1C5GJ2B,赢春宾馆上海火车站南广场店大堂,100100,天目西路街道天目中路790号赢春宾馆(上海火车站南广场店),"121.460575,31.245225","121.456010,31.247127",6791,121.45601,31.247127,hotel
B0ID7D0YQ4,秋冬青年旅舍(太阳山广场店),100201,太阳山广场(上海火车站地铁站10号口步行270米),"121.459525,31.251025","121.454957,31.252922",6791,121.454957,31.252922,hotel
B00155LYX1,吉泰酒店(上海火车站南广场店),100105,梅园路352号,"121.456908,31.246724","121.452333,31.248617",6791,121.452333,31.248617,hotel
B00155HAPL,上海广场长城假日酒店(广场楼),100103|100105,天目西路285号(上海火车站地铁站5号口步行210米),"121.45487,31.246304","121.450290,31.248192",6791,121.45029,31.248192,hotel
B0FFHWN9OA,久升概念酒店(上海火车站店),100100,天目西路511号锦程大厦F4层,"121.451439,31.246258","121.446850,31.248139",6791,121.44685,31.248139,hotel
B0FFHL7PEY,中海万锦行政公寓,100200,太阳山广场(上海火车站地铁站10号口步行150米),"121.459578,31.250504","121.455010,31.252401",6791,121.45501,31.252401,hotel
B0LD6YACGV,江南邨酒店,100100,长安路1033号,"121.451725,31.245175","121.447137,31.247057",6791,121.447137,31.247057,hotel
B0LKRC65LC,JiHotelJing'anDistriCT,100100,长安路与天目西路交叉口西北60米,"121.451425,31.246125","121.446836,31.248006",6791,121.446836,31.248006,hotel
B0KDGXT6IP,8号青年旅社,100201,大统路与太阳山路交叉口东北80米,"121.459861,31.250595","121.455294,31.252493",6791,121.455294,31.252493,hotel
B0FFJKHSR4,MORE名品(名品商厦店),060100,秣陵路228号(上海火车站地铁站3号口旁),"121.455122,31.247005","121.450542,31.248893",6791,121.450542,31.248893,mall
B0I1NS8FD1,LOFT公寓,100200,太阳山路与大统路交叉口东80米,"121.460175,31.250075","121.455609,31.251974",6791,121.455609,31.251974,hotel
B0KG1D3N4Q,城运公寓天目西之家,100200,紫兰苑1期中华新路815弄西南侧50米,"121.456625,31.253975","121.452049,31.255864",6791,121.452049,31.255864,hotel
B0G39XWMOI,沁心酒店,100100,新梅华东大酒店南门西北50米,"121.457561,31.246468","121.452988,31.248362",6791,121.452988,31.248362,hotel
B0MBT4AJGI,ZHONG XIANG HOTEL,100100,中兴路与孔家木桥路交叉口东160米,"121.457167,31.252219","121.452592,31.254110",6791,121.452592,31.25411,hotel
B0LKPC0BGJ,金朝粤府酒店,100100,天目西路街道天目西路99号丽丰天际中心F2层,"121.459475,31.246475","121.454907,31.248374",6791,121.454907,31.248374,hotel
B0LDOZXVGU,ZENHotel,100100,华康路与秣陵路交叉口东南60米,"121.458375,31.247275","121.453804,31.249171",6791,121.453804,31.249171,hotel
B0L0C7Z6QW,安井Anjoy,100100|100200,秣陵路与华康路交叉口东北20米,"121.458025,31.247725","121.453453,31.249620",6791,121.453453,31.24962,hotel
B0MB5RL9FE,时光姐姐的民宿,100200,永兴路与大统路交叉口东60米,"121.459575,31.251375","121.455007,31.253272",6791,121.455007,31.253272,hotel
B0LR0OP1PP,新梅华东大酒店2号楼,100100,梅园路与秣陵路交叉口东南100米,"121.458167,31.246776","121.453596,31.248671",6791,121.453596,31.248671,hotel
B0FFH313JZ,吉泰精品酒店(上海火车站梅园路店)(暂停营业),100105,"梅园, i路360号环龙商场1F层","121.456843,31.24683","121.452268,31.248722",6791,121.452268,31.248722,hotel
B0J6S75I1R,嘉里不夜城商场(建设中),060100,梅园路与共和路交叉口西北100米,"121.456725,31.245125","121.452150,31.247018",6791,121.45215,31.247018,mall
B0HKPS7XD3,上海柏凯精品酒店,100100,月浦镇龙镇路75号4楼,"121.426876,31.417888","121.422225,31.419668",6556,121.422225,31.419668,hotel
B0FFF9UGG3,上海舒豪旅店(龙镇路店),100200,龙镇路68号,"121.427963,31.417081","121.423313,31.418863",6556,121.423313,31.418863,hotel
B0KDCAO8FQ,上海舒豪旅店(龙镇路店),100200,月浦镇北安路19号,"121.42763,31.418978","121.422979,31.420759",6556,121.422979,31.420759,hotel
B0LDZ9QGD0,北安公寓,100200|120302,北安路与月罗公路交叉口南160米,"121.426875,31.420725","121.422223,31.422505",6556,121.422223,31.422505,hotel
B0FFGPTV65,龙湖虹桥天街购物中心,060101,申长路869号,"121.313057,31.191354","121.308551,31.193328",5007,121.308551,31.193328,mall
B0FFHO29DV,龙湖虹桥天街购物中心A馆,060101,申长路869号,"121.313226,31.192487","121.308720,31.194460",5007,121.30872,31.19446,mall
B0FFHOHEE0,虹桥天街购物中心B馆,060101,申长路869号,"121.313683,31.191136","121.309176,31.193109",5007,121.309176,31.193109,mall
B0FFKIZHXW,虹桥丽宝广场,060102,锡虹路368号,"121.310382,31.195581","121.305882,31.197558",5007,121.305882,31.197558,mall
B0K2SA9V3L,梦百合0压酒店(上海虹桥机场国家会展中心店),100100,申滨南路999号,"121.310446,31.192316","121.305946,31.194295",5007,121.305946,31.194295,hotel
B0LAU99FKI,上海虹桥商务区智选假日酒店,100100,新虹街道申滨路5号(靠近国家会展中心),"121.309349,31.194108","121.304851,31.196088",5007,121.304851,31.196088,hotel
B0I1VSXBBL,龙湖霞菲公馆(上海虹桥站店),100100,甬虹路188弄43号,"121.314384,31.190121","121.309875,31.192093",5007,121.309875,31.192093,hotel
B0J315HXYO,全季酒店(上海虹桥火车站店),100100,申滨南路1099号,"121.309815,31.193401","121.305316,31.195380",5007,121.305316,31.19538,hotel
B0HKVC7HR9,惟凯电竞酒店(上海虹桥枢纽龙湖天街店),100100,"申长路869号606,607室","121.313271,31.192382","121.308765,31.194355",5007,121.308765,31.194355,hotel
B0KR9PIV6I,虹桥丽宝乐园,060102,苏虹路316号上海虹桥丽宝广场内,"121.311212,31.195648","121.306710,31.197623",5007,121.30671,31.197623,mall
B0LKZPE0LF,MULY HOTEL,100100,申滨南路与绍虹路交叉口西40米,"121.310575,31.192375","121.306074,31.194353",5007,121.306074,31.194353,hotel
B0L19KGQLH,全宇酒店,100100,苏虹路与申滨南路交叉口西南40米,"121.309868,31.193417","121.305369,31.195396",5007,121.305369,31.195396,hotel
B0JK6CQK0H,四合院民宿(明珠湖店),100100,南协村1336号,"121.267945,31.758591","121.263465,31.760522",4689,121.263465,31.760522,hotel
B0FFIN3OQE,贝壳酒店(上海嘉定北地铁站树屏路店),100100,树屏路1535号(近柳湖路),"121.24346,31.403171","121.239019,31.405129",4268,121.239019,31.405129,hotel
B0FFFE26XI,池河宾馆,100100,嘉唐公路511号-2室,"121.23816,31.403641","121.233718,31.405597",4268,121.233718,31.405597,hotel
B0FFHOK736,如家餐厅(东华苑店),100100,大场镇界华路106号,"121.422449,31.301994","121.417802,31.303808",6416,121.417802,31.303808,hotel
B0FFFVVDMH,龙豪公寓(界华路),100200,东华苑西门旁,"121.42246,31.301958","121.417813,31.303772",6416,121.417813,31.303772,hotel
B0L0C7ZE2F,海友酒店,100105,沪太支路与少年村路交叉口东南120米,"121.420951,31.299291","121.416303,31.301104",6416,121.416303,31.301104,hotel
B0FFF88UMK,青桐公寓(Y6店),100100,界华路122号,"121.422343,31.302412","121.417696,31.304225",6416,121.417696,31.304225,hotel
B0JGH6L1DH,上海徐汇华泾亚朵酒店,100100,龙吟路69号,"121.453739,31.117922","121.449167,31.119872",6776,121.449167,31.119872,hotel
B00157G9IX,汉庭酒店(上海华泾店),100105,龙吟路67号(近华泾广场),"121.454509,31.118012","121.449939,31.119964",6776,121.449939,31.119964,hotel
B0J3V78SHA,上海徐汇智选假日酒店,100100,望月路888号,"121.460855,31.117117","121.456302,31.119084",6776,121.456302,31.119084,hotel
B0FFGLLXMM,TSNK12(徐汇龙吟店),060103|080111,龙吟路67号2层,"121.454887,31.118066","121.450318,31.120019",6776,121.450318,31.120019,mall
B0IRT5CIYR,东方电竞酒店(上海龙吴路店),100100,望月路888号,"121.46093,31.117165","121.456377,31.119132",6776,121.456377,31.119132,hotel
B0FFJXRH02,上海龙湖冠寓(华泾店)公寓,100100,华泾镇龙吴路2439号,"121.455495,31.118584","121.450927,31.120538",6776,121.450927,31.120538,hotel
B0FFIXQEZQ,上海翔昆精品宾馆,100200,翔昆路74号(小昆山汽车站对面),"121.119485,31.02686","121.114893,31.028818",2703,121.114893,31.028818,hotel
B0LUBSADYU,环游国际旅行社(小昆山店),100100|070000,翔昆路96-7号,"121.119766,31.03083","121.115174,31.032786",2703,121.115174,31.032786,hotel
B0LDUSCGBH,桔子水晶上海金桥酒店,100100,锦绣东路2777弄38号,"121.622362,31.242489","121.618150,31.244673",8822,121.61815,31.244673,hotel
B00156O8XV,上海祥和聚旅馆,100200,城桥镇中津桥路86号三楼,"121.400401,31.633061","121.395714,31.634802",6199,121.395714,31.634802,hotel
B0IAOPYYQR,博悦汇度假别墅(崇明秀山路分店),100200,崇明秀山路上海崇明区博悦汇民宿,"121.398497,31.634544","121.393810,31.636285",6199,121.39381,31.636285,hotel
B0015414C2,叠石大酒店,100103,崇明西门路587号,"121.394469,31.633674","121.389784,31.635416",6199,121.389784,31.635416,hotel
B0FFF9RLDR,上海叠石大酒店客房部,100100,城桥镇西门路587号,"121.394575,31.633725","121.389890,31.635467",6199,121.38989,31.635467,hotel
B00155QXV5,天之骄子生活新天地,060102,祖冲之路2305号(盛夏路祖冲之路),"121.628483,31.212717","121.624268,31.214908",8819,121.624268,31.214908,mall
B0K10HSWQR,上海浦东张江维景国际酒店,100100,祖冲之路2299号,"121.626475,31.211875","121.622262,31.214069",8819,121.622262,31.214069,hotel
B0LGL5NHEB,上海浦东张江维景国际酒店大堂,100100,祖冲之路2299号上海浦东张江维景国际酒店,"121.626416,31.211834","121.622203,31.214028",8819,121.622203,31.214028,hotel
B0JU41BWA7,天之骄子创业公寓,100200,祖冲之路2305号(盛夏路祖冲之路)天之骄子生活新天地,"121.628475,31.212725","121.624260,31.214916",8819,121.62426,31.214916,hotel
B0FFFYQVN3,万和昊美艺术酒店(暂停营业),100102|050000,祖冲之路2299号,"121.626374,31.2121","121.622161,31.214294",8819,121.622161,31.214294,hotel
B00156TJ6S,上海丁香国际商业中心,060101,丁香路858号(杨高中路地铁站出入口步行140米),"121.550969,31.225151","121.546703,31.227308",7931,121.546703,31.227308,mall
B00151371D,上海淳大万丽酒店,100102|050000,迎春路719号,"121.55235,31.223789","121.548088,31.225949",7931,121.548088,31.225949,hotel
B0HBBK26O5,如家酒店·neo(上海浦东联洋新国际博览中心上海科技馆地铁站店),100105,迎春路873号,"121.555148,31.224429","121.550892,31.226594",7931,121.550892,31.226594,hotel
B0IDUC5R28,如家酒店·neo上海浦东新国际博览中心上海科技馆地铁站店大堂,100105,迎春路与金松路交叉口西80米,"121.555171,31.224423","121.550915,31.226588",7931,121.550915,31.226588,hotel
B0IAOPWCJT,扣肉民宿(民生路分店),100200,民生路锦绣路888弄-23号上海之窗御景园上海之窗御景园,"121.551397,31.222084","121.547133,31.224243",7931,121.547133,31.224243,hotel
B0LGRK8SLO,御景园的民宿,100200,含笑路与民生路交叉口东140米,"121.552575,31.221425","121.548314,31.223587",7931,121.548314,31.223587,hotel
B0LAUU1PA9,上海姜根酒店管理有限公司,100100|170200,迎春路与长柳路交叉口西60米,"121.55235,31.223788","121.548088,31.225948",7931,121.548088,31.225948,hotel
B0FFH186Z4,场北商业广场,060102,庙行镇场北路740弄,"121.425127,31.33171","121.420481,31.333515",6419,121.420481,31.333515,mall
